Trade Month,Options Class,Underlying,Product Type,Exchange,Average Daily Volume
2026/07,TMHC,TMHC,S,CBOE,1
2026/07,2TMO,TMO,S,CBOE,12
2026/07,TMO,TMO,S,CBOE,39
2026/07,TMQ,TMQ,S,CBOE,20
2026/07,2TMUS,TMUS,S,CBOE,2856
2026/07,TMUS,TMUS,S,CBOE,149
2026/07,TMV,TMV,S,CBOE,44
2026/07,TNA,TNA,S,CBOE,1158
2026/07,TNDM,TNDM,S,CBOE,2
2026/07,TNET,TNET,S,CBOE,0
2026/07,TNGX,TNGX,S,CBOE,2
2026/07,TNK,TNK,S,CBOE,17
2026/07,TNL,TNL,S,CBOE,4
2026/07,TNXP,TNXP,S,CBOE,29
2026/07,TNYA,TNYA,S,CBOE,6
2026/07,TOI,TOI,S,CBOE,170
2026/07,TOL,TOL,S,CBOE,17
2026/07,TONX,TONX,S,CBOE,15
2026/07,TOON,TOON,S,CBOE,2
2026/07,TOPT,TOPT,S,CBOE,3
2026/07,TOPW,TOPW,S,CBOE,1
2026/07,TORO,TORO,S,CBOE,3
2026/07,2TOST,TOST,S,CBOE,45
2026/07,TOST,TOST,S,CBOE,877
2026/07,TOUR,TOUR,S,CBOE,55
2026/07,TPB,TPB,S,CBOE,1
2026/07,TPC,TPC,S,CBOE,25
2026/07,TPG,TPG,S,CBOE,10
2026/07,TPL,TPL,S,CBOE,21
2026/07,TPOR,TPOR,S,CBOE,1
2026/07,TPR,TPR,S,CBOE,321
2026/07,TPVG,TPVG,S,CBOE,0
2026/07,TPYP,TPYP,S,CBOE,1
2026/07,2TQQQ,TQQQ,S,CBOE,239
2026/07,TQQQ,TQQQ,S,CBOE,12592
2026/07,TQQY,TQQY,S,CBOE,0
2026/07,TR,TR,S,CBOE,1
2026/07,TRAK,TRAK,S,CBOE,0
2026/07,TRAX,TRAX,S,CBOE,3
2026/07,TRC,TRC,S,CBOE,1
2026/07,TRDA,TRDA,S,CBOE,0
2026/07,TREE,TREE,S,CBOE,16
2026/07,TREX,TREX,S,CBOE,2
2026/07,2TRGP,TRGP,S,CBOE,1
2026/07,TRGP,TRGP,S,CBOE,7
2026/07,TRI,TRI,S,CBOE,8
2026/07,TRI1,TRI,S,CBOE,0
2026/07,TRIB,TRIB,S,CBOE,0
2026/07,TRIN,TRIN,S,CBOE,51
2026/07,TRIP,TRIP,S,CBOE,178
2026/07,TRLV,TRLV,S,CBOE,2
2026/07,TRMB,TRMB,S,CBOE,27
2026/07,TRMD,TRMD,S,CBOE,31
2026/07,TRMK,TRMK,S,CBOE,0
2026/07,TRN,TRN,S,CBOE,10
2026/07,TRNO,TRNO,S,CBOE,2
2026/07,TRNS,TRNS,S,CBOE,0
2026/07,TRON,TRON,S,CBOE,3
2026/07,TROO,TROO,S,CBOE,24
2026/07,TROW,TROW,S,CBOE,19
2026/07,TROX,TROX,S,CBOE,22
2026/07,TRP,TRP,S,CBOE,3
2026/07,TRTX,TRTX,S,CBOE,0
2026/07,TRU,TRU,S,CBOE,1
2026/07,TRUP,TRUP,S,CBOE,8
2026/07,TRV,TRV,S,CBOE,19
2026/07,TRVG,TRVG,S,CBOE,2
2026/07,TRVI,TRVI,S,CBOE,26
2026/07,TRX,TRX,S,CBOE,15
2026/07,TS,TS,S,CBOE,4
2026/07,TSAT,TSAT,S,CBOE,6
2026/07,TSCO,TSCO,S,CBOE,212
2026/07,TSDD,TSDD,S,CBOE,0
2026/07,TSEM,TSEM,S,CBOE,95
2026/07,TSHA,TSHA,S,CBOE,4
2026/07,TSL,TSL,S,CBOE,1
2026/07,2TSLA,TSLA,S,CBOE,2221
2026/07,TSLA,TSLA,S,CBOE,103054
2026/07,TSLG,TSLG,S,CBOE,2
2026/07,2TSLL,TSLL,S,CBOE,5257
2026/07,TSLL,TSLL,S,CBOE,5665
2026/07,TSLL1,TSLL,S,CBOE,33
2026/07,TSLQ,TSLQ,S,CBOE,25
2026/07,TSLQ1,TSLQ,S,CBOE,0
2026/07,2TSLR,TSLR,S,CBOE,3862
2026/07,TSLR,TSLR,S,CBOE,4
2026/07,TSLS,TSLS,S,CBOE,1
2026/07,TSLT,TSLT,S,CBOE,13
2026/07,TSLW,TSLW,S,CBOE,2
2026/07,TSLX,TSLX,S,CBOE,28
2026/07,TSLY,TSLY,S,CBOE,1
2026/07,TSLZ,TSLZ,S,CBOE,4
2026/07,1TSM,TSM,S,CBOE,6939
2026/07,2TSM,TSM,S,CBOE,950
2026/07,TSM,TSM,S,CBOE,4657
2026/07,TSMG,TSMG,S,CBOE,7
2026/07,2TSMU,TSMU,S,CBOE,31
2026/07,TSMU,TSMU,S,CBOE,10
2026/07,TSMY,TSMY,S,CBOE,4
2026/07,TSN,TSN,S,CBOE,14
2026/07,TSQ,TSQ,S,CBOE,1
2026/07,TSSI,TSSI,S,CBOE,12
2026/07,TSYW,TSYW,S,CBOE,0
2026/07,TSYY1,TSYY,S,CBOE,0
2026/07,2TT,TT,S,CBOE,0
2026/07,TT,TT,S,CBOE,10
2026/07,TTAM,TTAM,S,CBOE,0
2026/07,TTAN,TTAN,S,CBOE,29
2026/07,TTC,TTC,S,CBOE,0
2026/07,TTD,TTD,S,CBOE,1149
2026/07,TTDU,TTDU,S,CBOE,4
2026/07,2TTE,TTE,S,CBOE,94
2026/07,TTE,TTE,S,CBOE,36
2026/07,TTEC,TTEC,S,CBOE,1
2026/07,TTEK,TTEK,S,CBOE,2
2026/07,TTGT,TTGT,S,CBOE,0
2026/07,TTI,TTI,S,CBOE,6
2026/07,TTMI,TTMI,S,CBOE,305
2026/07,TTT,TTT,S,CBOE,1
2026/07,TTWO,TTWO,S,CBOE,533
2026/07,TU,TU,S,CBOE,13
2026/07,TUA,TUA,S,CBOE,2
2026/07,TUR,TUR,S,CBOE,0
2026/07,TUSK,TUSK,S,CBOE,0
2026/07,TUYA,TUYA,S,CBOE,1
2026/07,TV,TV,S,CBOE,1
2026/07,TVTX,TVTX,S,CBOE,6
2026/07,TW,TW,S,CBOE,2
2026/07,TWI,TWI,S,CBOE,0
2026/07,TWLO,TWLO,S,CBOE,135
2026/07,TWM,TWM,S,CBOE,1
2026/07,TWO,TWO,S,CBOE,27
2026/07,TWST,TWST,S,CBOE,8
2026/07,TX,TX,S,CBOE,0
2026/07,TXG,TXG,S,CBOE,8
2026/07,TXN,TXN,S,CBOE,379
2026/07,TXNM,TXNM,S,CBOE,0
2026/07,1TXO,TXO,S,CBOE,28
2026/07,TXO,TXO,S,CBOE,0
2026/07,TXRH,TXRH,S,CBOE,9
2026/07,TXS,TXS,S,CBOE,1
2026/07,TXT,TXT,S,CBOE,9
2026/07,TYD,TYD,S,CBOE,6
2026/07,TYL,TYL,S,CBOE,4
2026/07,TYO,TYO,S,CBOE,3
2026/07,TYRA,TYRA,S,CBOE,1
2026/07,TZA,TZA,S,CBOE,307
2026/07,U,U,S,CBOE,694
2026/07,UA,UA,S,CBOE,18
2026/07,UAA,UAA,S,CBOE,63
2026/07,UAL,UAL,S,CBOE,535
2026/07,UAMY,UAMY,S,CBOE,309
2026/07,UAN,UAN,S,CBOE,7
2026/07,2UBER,UBER,S,CBOE,92
2026/07,UBER,UBER,S,CBOE,2716
2026/07,UBOT,UBOT,S,CBOE,0
2026/07,UBRL,UBRL,S,CBOE,3
2026/07,2UBS,UBS,S,CBOE,228
2026/07,UBS,UBS,S,CBOE,30
2026/07,UBSI,UBSI,S,CBOE,1
2026/07,UBT,UBT,S,CBOE,82
2026/07,UCO,UCO,S,CBOE,140
2026/07,UCTT,UCTT,S,CBOE,33
2026/07,UCYB,UCYB,S,CBOE,0
2026/07,UDN,UDN,S,CBOE,2
2026/07,UDOW,UDOW,S,CBOE,37
2026/07,UDR,UDR,S,CBOE,72
2026/07,UEC,UEC,S,CBOE,524
2026/07,UEIC,UEIC,S,CBOE,0
2026/07,UFCS,UFCS,S,CBOE,0
2026/07,UFI,UFI,S,CBOE,1
2026/07,UFO,UFO,S,CBOE,10
2026/07,UFPI,UFPI,S,CBOE,0
2026/07,UFPT,UFPT,S,CBOE,1
2026/07,UGA,UGA,S,CBOE,59
2026/07,UGE,UGE,S,CBOE,0
2026/07,UGI,UGI,S,CBOE,2
2026/07,UGL,UGL,S,CBOE,53
2026/07,UGP,UGP,S,CBOE,0
2026/07,UHAL,UHAL,S,CBOE,0
2026/07,UHS,UHS,S,CBOE,19
2026/07,UHT,UHT,S,CBOE,0
2026/07,UIS,UIS,S,CBOE,5
2026/07,2UL,UL,S,CBOE,96
2026/07,UL,UL,S,CBOE,138
2026/07,ULCC,ULCC,S,CBOE,14
2026/07,ULS,ULS,S,CBOE,124
2026/07,ULTA,ULTA,S,CBOE,53
2026/07,ULTY,ULTY,S,CBOE,3
2026/07,ULTY1,ULTY,S,CBOE,3
2026/07,UMAC,UMAC,S,CBOE,242
2026/07,UMC,UMC,S,CBOE,182
2026/07,UNCY,UNCY,S,CBOE,53
2026/07,UNF,UNF,S,CBOE,0
2026/07,UNFI,UNFI,S,CBOE,4
2026/07,UNG,UNG,S,CBOE,1040
2026/07,2UNH,UNH,S,CBOE,1090
2026/07,UNH,UNH,S,CBOE,1983
2026/07,UNHG,UNHG,S,CBOE,14
2026/07,UNIT,UNIT,S,CBOE,105
2026/07,UNL,UNL,S,CBOE,4
2026/07,UNM,UNM,S,CBOE,26
2026/07,2UNP,UNP,S,CBOE,176
2026/07,UNP,UNP,S,CBOE,73
2026/07,UNTY,UNTY,S,CBOE,1
2026/07,UONE1,UONE,S,CBOE,0
2026/07,UP1,UP,S,CBOE,3
2026/07,UPB,UPB,S,CBOE,0
2026/07,UPBD,UPBD,S,CBOE,4
2026/07,UPRO,UPRO,S,CBOE,324
2026/07,2UPS,UPS,S,CBOE,15
2026/07,UPS,UPS,S,CBOE,759
2026/07,UPST,UPST,S,CBOE,655
2026/07,UPSX,UPSX,S,CBOE,3
2026/07,UPWK,UPWK,S,CBOE,41
2026/07,UPXI,UPXI,S,CBOE,22
2026/07,URA,URA,S,CBOE,304
2026/07,URBN,URBN,S,CBOE,42
2026/07,URGN,URGN,S,CBOE,2
2026/07,2URI,URI,S,CBOE,7
2026/07,URI,URI,S,CBOE,41
2026/07,URNJ,URNJ,S,CBOE,4
2026/07,URNM,URNM,S,CBOE,19
2026/07,UROY,UROY,S,CBOE,23
2026/07,URTY,URTY,S,CBOE,4
2026/07,USAC,USAC,S,CBOE,0
2026/07,USAR,USAR,S,CBOE,1082
2026/07,USAS,USAS,S,CBOE,62
2026/07,USAU,USAU,S,CBOE,4
2026/07,USAX,USAX,S,CBOE,3
2026/07,USB,USB,S,CBOE,164
2026/07,USCI,USCI,S,CBOE,0
2026/07,USD,USD,S,CBOE,24
2026/07,USDU,USDU,S,CBOE,6
2026/07,USFD,USFD,S,CBOE,11
2026/07,USFR,USFR,S,CBOE,0
2026/07,USHY,USHY,S,CBOE,0
2026/07,USL,USL,S,CBOE,0
2026/07,USLM,USLM,S,CBOE,2
2026/07,USMV,USMV,S,CBOE,1
2026/07,USNA,USNA,S,CBOE,5
2026/07,2USO,USO,S,CBOE,104
2026/07,USO,USO,S,CBOE,7996
2026/07,USOY,USOY,S,CBOE,0
2026/07,USPH,USPH,S,CBOE,1
2026/07,UTHR,UTHR,S,CBOE,7
2026/07,UTI,UTI,S,CBOE,14
2026/07,UTL,UTL,S,CBOE,28
2026/07,UTSL,UTSL,S,CBOE,5
2026/07,UTZ,UTZ,S,CBOE,2
2026/07,UUP,UUP,S,CBOE,49
2026/07,UUUU,UUUU,S,CBOE,912
2026/07,UVE,UVE,S,CBOE,1
2026/07,UVIX,UVIX,S,CBOE,80
2026/07,UVIX1,UVIX,S,CBOE,74
2026/07,UVIX3,UVIX,S,CBOE,0
2026/07,UVV,UVV,S,CBOE,1
2026/07,UVXY,UVXY,S,CBOE,1224
2026/07,UVXY1,UVXY,S,CBOE,0
2026/07,UWM,UWM,S,CBOE,5
2026/07,UWMC,UWMC,S,CBOE,51
2026/07,2UX,UX,S,CBOE,12
2026/07,UX,UX,S,CBOE,1
2026/07,UXRP,UXRP,S,CBOE,0
2026/07,UXRP1,UXRP,S,CBOE,0
2026/07,UYG,UYG,S,CBOE,0
2026/07,UYM,UYM,S,CBOE,1
2026/07,2V,V,S,CBOE,191
2026/07,V,V,S,CBOE,1122
2026/07,VAC,VAC,S,CBOE,1
2026/07,VAL,VAL,S,CBOE,1
2026/07,VALE,VALE,S,CBOE,252
2026/07,VANI,VANI,S,CBOE,2
2026/07,VAW,VAW,S,CBOE,2
2026/07,VB,VB,S,CBOE,1
2026/07,VBK,VBK,S,CBOE,0
2026/07,VBNK,VBNK,S,CBOE,3
2026/07,VBR,VBR,S,CBOE,1
2026/07,VC,VC,S,CBOE,0
2026/07,VCEL,VCEL,S,CBOE,0
2026/07,VCIT,VCIT,S,CBOE,1
2026/07,VCLT,VCLT,S,CBOE,5
2026/07,VCR,VCR,S,CBOE,1
2026/07,VCSH,VCSH,S,CBOE,0
2026/07,VCTR,VCTR,S,CBOE,0
2026/07,VCYT,VCYT,S,CBOE,3
2026/07,VDC,VDC,S,CBOE,2
2026/07,VDE,VDE,S,CBOE,2
2026/07,VEA,VEA,S,CBOE,5
2026/07,VECO,VECO,S,CBOE,80
2026/07,VEEV,VEEV,S,CBOE,45
2026/07,VEL,VEL,S,CBOE,23
2026/07,VELO,VELO,S,CBOE,40
2026/07,VENU,VENU,S,CBOE,0
2026/07,VEON,VEON,S,CBOE,1
2026/07,VERA,VERA,S,CBOE,77
2026/07,VERI,VERI,S,CBOE,6
2026/07,VERU,VERU,S,CBOE,12
2026/07,VERX,VERX,S,CBOE,0
2026/07,VET,VET,S,CBOE,31
2026/07,VEU,VEU,S,CBOE,4
2026/07,VFC,VFC,S,CBOE,128
2026/07,VFF,VFF,S,CBOE,2
2026/07,VFH,VFH,S,CBOE,3
2026/07,VFMO,VFMO,S,CBOE,1
2026/07,VFS,VFS,S,CBOE,2
2026/07,VG,VG,S,CBOE,411
2026/07,VGIT,VGIT,S,CBOE,0
2026/07,VGK,VGK,S,CBOE,2
2026/07,VGLT,VGLT,S,CBOE,9
2026/07,VGNT,VGNT,S,CBOE,2
2026/07,VGSH,VGSH,S,CBOE,0
2026/07,VGT,VGT,S,CBOE,98
2026/07,VGZ,VGZ,S,CBOE,7
2026/07,VHT,VHT,S,CBOE,2
2026/07,VIA,VIA,S,CBOE,0
2026/07,VIAV,VIAV,S,CBOE,106
2026/07,VICI,VICI,S,CBOE,66
2026/07,VICR,VICR,S,CBOE,64
2026/07,VIG,VIG,S,CBOE,1
2026/07,VIGI,VIGI,S,CBOE,0
2026/07,VIK,VIK,S,CBOE,132
2026/07,VIPS,VIPS,S,CBOE,2
2026/07,VIR,VIR,S,CBOE,1
2026/07,VIRC,VIRC,S,CBOE,0
2026/07,VIRT,VIRT,S,CBOE,14
2026/07,VIS,VIS,S,CBOE,3
2026/07,VISN,VISN,S,CBOE,39
2026/07,VISN1,VISN,S,CBOE,1
2026/07,VIST,VIST,S,CBOE,18
2026/07,VITL,VITL,S,CBOE,23
2026/07,VIV,VIV,S,CBOE,1
2026/07,VIVO,VIVO,S,CBOE,74
2026/07,VIX,VIX,I,CBOE,213296
2026/07,VIXW,VIX,I,CBOE,8032
2026/07,VIXM,VIXM,S,CBOE,6
2026/07,VIXY,VIXY,S,CBOE,11
2026/07,VKTX,VKTX,S,CBOE,373
2026/07,VLN,VLN,S,CBOE,45
2026/07,VLO,VLO,S,CBOE,180
2026/07,VLTO,VLTO,S,CBOE,4
2026/07,VLUE,VLUE,S,CBOE,1
2026/07,VLY,VLY,S,CBOE,3
2026/07,2VMC,VMC,S,CBOE,402
2026/07,VMC,VMC,S,CBOE,33
2026/07,VMD,VMD,S,CBOE,1
2026/07,VMI,VMI,S,CBOE,2
2026/07,VNDA,VNDA,S,CBOE,0
2026/07,VNET,VNET,S,CBOE,11
2026/07,VNM,VNM,S,CBOE,1
2026/07,VNO,VNO,S,CBOE,3
2026/07,VNOM,VNOM,S,CBOE,19
2026/07,VNQ,VNQ,S,CBOE,29
2026/07,VNQI,VNQI,S,CBOE,1
2026/07,VNRX,VNRX,S,CBOE,1
2026/07,VNT,VNT,S,CBOE,0
2026/07,VO,VO,S,CBOE,1
2026/07,VOC,VOC,S,CBOE,0
2026/07,VOD,VOD,S,CBOE,29
2026/07,VOE,VOE,S,CBOE,0
2026/07,2VOO,VOO,S,CBOE,1684
2026/07,VOO,VOO,S,CBOE,263
2026/07,VOOG,VOOG,S,CBOE,7
2026/07,VOOV,VOOV,S,CBOE,0
2026/07,VOT,VOT,S,CBOE,1
2026/07,VOX,VOX,S,CBOE,0
2026/07,VOXR,VOXR,S,CBOE,3
2026/07,VOYA,VOYA,S,CBOE,93
2026/07,VOYG,VOYG,S,CBOE,37
2026/07,VPG,VPG,S,CBOE,25
2026/07,VPL,VPL,S,CBOE,1
2026/07,VPU,VPU,S,CBOE,1
2026/07,VRA,VRA,S,CBOE,0
2026/07,VRDN,VRDN,S,CBOE,242
2026/07,VRNS,VRNS,S,CBOE,81
2026/07,VRP,VRP,S,CBOE,9
2026/07,VRRM,VRRM,S,CBOE,6
2026/07,VRSK,VRSK,S,CBOE,2
2026/07,VRSN,VRSN,S,CBOE,2
2026/07,2VRT,VRT,S,CBOE,273
2026/07,VRT,VRT,S,CBOE,1408
2026/07,VRTL,VRTL,S,CBOE,19
2026/07,VRTX,VRTX,S,CBOE,95
2026/07,1VSAT,VSAT,S,CBOE,23
2026/07,VSAT,VSAT,S,CBOE,45
2026/07,VSEC,VSEC,S,CBOE,6
2026/07,VSH,VSH,S,CBOE,177
2026/07,VSNT,VSNT,S,CBOE,14
2026/07,VSOL,VSOL,S,CBOE,0
2026/07,VSS,VSS,S,CBOE,0
2026/07,VST,VST,S,CBOE,1370
2026/07,VSTM,VSTM,S,CBOE,9
2026/07,VSTS,VSTS,S,CBOE,29
2026/07,VSXY,VSXY,S,CBOE,7
2026/07,VT,VT,S,CBOE,9
2026/07,VTEX,VTEX,S,CBOE,1
2026/07,VTGN,VTGN,S,CBOE,2
2026/07,VTI,VTI,S,CBOE,37
2026/07,VTIP,VTIP,S,CBOE,1
2026/07,VTOL,VTOL,S,CBOE,0
2026/07,VTR,VTR,S,CBOE,5
2026/07,VTRS,VTRS,S,CBOE,27
2026/07,VTV,VTV,S,CBOE,1
2026/07,VTWO,VTWO,S,CBOE,1
2026/07,VUG,VUG,S,CBOE,14
2026/07,VUZI,VUZI,S,CBOE,3
2026/07,VV,VV,S,CBOE,0
2026/07,VVX,VVX,S,CBOE,19
2026/07,VWAV,VWAV,S,CBOE,50
2026/07,VWO,VWO,S,CBOE,17
2026/07,VXF,VXF,S,CBOE,0
2026/07,VXUS,VXUS,S,CBOE,15
2026/07,VXX,VXX,S,CBOE,1776
2026/07,VXZ,VXZ,S,CBOE,0
2026/07,VYGR,VYGR,S,CBOE,8
2026/07,VYM,VYM,S,CBOE,6
2026/07,VYMI,VYMI,S,CBOE,0
2026/07,VYX,VYX,S,CBOE,20
2026/07,2VZ,VZ,S,CBOE,1312
2026/07,VZ,VZ,S,CBOE,2388
2026/07,VZLA,VZLA,S,CBOE,22
2026/07,W,W,S,CBOE,178
2026/07,WAB,WAB,S,CBOE,1
2026/07,WAL,WAL,S,CBOE,6
2026/07,WANT,WANT,S,CBOE,1
2026/07,WAT,WAT,S,CBOE,0
2026/07,WAY,WAY,S,CBOE,1
2026/07,WB,WB,S,CBOE,1
2026/07,WBD,WBD,S,CBOE,2431
2026/07,WBI,WBI,S,CBOE,8
2026/07,WBS,WBS,S,CBOE,1
2026/07,WBTN,WBTN,S,CBOE,0
2026/07,WBX,WBX,S,CBOE,5
2026/07,WCC,WCC,S,CBOE,4
2026/07,WCLD,WCLD,S,CBOE,2
2026/07,WCN,WCN,S,CBOE,4
2026/07,WD,WD,S,CBOE,0
2026/07,WDAY,WDAY,S,CBOE,233
2026/07,WDC,WDC,S,CBOE,2019
2026/07,WDCX,WDCX,S,CBOE,60
2026/07,WDFC,WDFC,S,CBOE,25
2026/07,WDS,WDS,S,CBOE,10
2026/07,WDTE,WDTE,S,CBOE,0
2026/07,WEAT,WEAT,S,CBOE,85
2026/07,WEAV,WEAV,S,CBOE,5
2026/07,WEBL,WEBL,S,CBOE,0
2026/07,WEC,WEC,S,CBOE,3
2026/07,WEED,WEED,S,CBOE,1
2026/07,WELL,WELL,S,CBOE,45
2026/07,WEN,WEN,S,CBOE,1396
2026/07,WERN,WERN,S,CBOE,0
2026/07,WES,WES,S,CBOE,21
2026/07,WEST,WEST,S,CBOE,1
2026/07,WEX,WEX,S,CBOE,1
2026/07,WFC,WFC,S,CBOE,1445
2026/07,WFRD,WFRD,S,CBOE,1
2026/07,WGMI,WGMI,S,CBOE,12
2026/07,WGO,WGO,S,CBOE,3
2026/07,WGS,WGS,S,CBOE,21
2026/07,WH,WH,S,CBOE,0
2026/07,WHD,WHD,S,CBOE,0
2026/07,WHF,WHF,S,CBOE,0
2026/07,WHR,WHR,S,CBOE,160
2026/07,WIMI,WIMI,S,CBOE,0
2026/07,WING,WING,S,CBOE,10
2026/07,WIT,WIT,S,CBOE,12
2026/07,WIX,WIX,S,CBOE,51
2026/07,WK,WK,S,CBOE,3
2026/07,WKC,WKC,S,CBOE,3
2026/07,WLDN,WLDN,S,CBOE,2
2026/07,WLK,WLK,S,CBOE,1
2026/07,WLKP,WLKP,S,CBOE,1
2026/07,WLTH,WLTH,S,CBOE,5
2026/07,WM,WM,S,CBOE,81
2026/07,2WMB,WMB,S,CBOE,868
2026/07,WMB,WMB,S,CBOE,548
2026/07,WMG,WMG,S,CBOE,20
2026/07,WMS,WMS,S,CBOE,4
2026/07,2WMT,WMT,S,CBOE,346
2026/07,WMT,WMT,S,CBOE,4637
2026/07,WMTI,WMTI,S,CBOE,0
2026/07,WNC,WNC,S,CBOE,1
2026/07,WNTR,WNTR,S,CBOE,4
2026/07,WOLF,WOLF,S,CBOE,1028
2026/07,WOLF1,WOLF,S,CBOE,0
2026/07,WOOD,WOOD,S,CBOE,2
2026/07,WOOF,WOOF,S,CBOE,2
2026/07,WOR,WOR,S,CBOE,28
2026/07,WPC,WPC,S,CBOE,6
2026/07,WPM,WPM,S,CBOE,118
2026/07,WPP,WPP,S,CBOE,1
2026/07,WRAP,WRAP,S,CBOE,67
2026/07,WRB,WRB,S,CBOE,1
2026/07,WRBY,WRBY,S,CBOE,33
2026/07,1WRD,WRD,S,CBOE,18
2026/07,WRD,WRD,S,CBOE,19
2026/07,WS,WS,S,CBOE,2
2026/07,WSBC,WSBC,S,CBOE,1
2026/07,WSBF,WSBF,S,CBOE,0
2026/07,WSC,WSC,S,CBOE,38
2026/07,WSE,WSE,S,CBOE,20
2026/07,WSFS,WSFS,S,CBOE,0
2026/07,1WSM,WSM,S,CBOE,159
2026/07,WSM,WSM,S,CBOE,47
2026/07,WSO,WSO,S,CBOE,0
2026/07,WST,WST,S,CBOE,1
2026/07,WT,WT,S,CBOE,3
2026/07,WTAI,WTAI,S,CBOE,7
2026/07,WTFC,WTFC,S,CBOE,0
2026/07,WTI,WTI,S,CBOE,22
2026/07,WTRG,WTRG,S,CBOE,1
2026/07,WTS,WTS,S,CBOE,2
2026/07,WTTR,WTTR,S,CBOE,4
2026/07,WTW,WTW,S,CBOE,0
2026/07,WU,WU,S,CBOE,254
2026/07,WULF,WULF,S,CBOE,6059
2026/07,WULX,WULX,S,CBOE,4
2026/07,WVE,WVE,S,CBOE,11
2026/07,WW,WW,S,CBOE,0
2026/07,WWD,WWD,S,CBOE,36
2026/07,WWR,WWR,S,CBOE,63
2026/07,WWW,WWW,S,CBOE,10
2026/07,WY,WY,S,CBOE,28
2026/07,WYFI,WYFI,S,CBOE,242
2026/07,WYNN,WYNN,S,CBOE,127
2026/07,WYY,WYY,S,CBOE,3
2026/07,XAR,XAR,S,CBOE,21
2026/07,XBI,XBI,S,CBOE,2198
2026/07,XBIL,XBIL,S,CBOE,0
2026/07,XBIT,XBIT,S,CBOE,1
2026/07,XCEM,XCEM,S,CBOE,0
2026/07,XDTE,XDTE,S,CBOE,1
2026/07,XE,XE,S,CBOE,108
2026/07,2XEL,XEL,S,CBOE,0
2026/07,XEL,XEL,S,CBOE,7
2026/07,XENE,XENE,S,CBOE,78
2026/07,XEO,XEO,I,CBOE,0
2026/07,XERS,XERS,S,CBOE,453
2026/07,XES,XES,S,CBOE,0
2026/07,XFOR,XFOR,S,CBOE,1
2026/07,XGN,XGN,S,CBOE,0
2026/07,XHB,XHB,S,CBOE,195
2026/07,XHR,XHR,S,CBOE,0
2026/07,XIFR,XIFR,S,CBOE,30
2026/07,XLB,XLB,S,CBOE,161
2026/07,XLC,XLC,S,CBOE,104
2026/07,XLE,XLE,S,CBOE,2549
2026/07,XLF,XLF,S,CBOE,3072
2026/07,XLG,XLG,S,CBOE,1
2026/07,XLI,XLI,S,CBOE,247
2026/07,2XLK,XLK,S,CBOE,1
2026/07,XLK,XLK,S,CBOE,775
2026/07,XLP,XLP,S,CBOE,1022
2026/07,XLRE,XLRE,S,CBOE,13
2026/07,XLU,XLU,S,CBOE,811
2026/07,XLV,XLV,S,CBOE,890
2026/07,2XLY,XLY,S,CBOE,1594
2026/07,XLY,XLY,S,CBOE,87
2026/07,XMAG,XMAG,S,CBOE,0
2026/07,XME,XME,S,CBOE,23
2026/07,XMHQ,XMHQ,S,CBOE,1
2026/07,XMMO,XMMO,S,CBOE,0
2026/07,XMTR,XMTR,S,CBOE,6
2026/07,XNCR,XNCR,S,CBOE,0
2026/07,4XND,XND,I,CBOE,26
2026/07,XNDU,XNDU,S,CBOE,31
2026/07,XNDX,XNDX,S,CBOE,0
2026/07,XNET,XNET,S,CBOE,6
2026/07,2XOM,XOM,S,CBOE,462
2026/07,XOM,XOM,S,CBOE,1704
2026/07,XOMA,XOMA,S,CBOE,1
2026/07,XOP,XOP,S,CBOE,466
2026/07,XOVR,XOVR,S,CBOE,66
2026/07,XP,XP,S,CBOE,43
2026/07,XPEL,XPEL,S,CBOE,0
2026/07,XPER,XPER,S,CBOE,1
2026/07,2XPEV,XPEV,S,CBOE,455
2026/07,XPEV,XPEV,S,CBOE,536
2026/07,XPH,XPH,S,CBOE,1
2026/07,XPO,XPO,S,CBOE,11
2026/07,XPOF,XPOF,S,CBOE,0
2026/07,XPRO,XPRO,S,CBOE,0
2026/07,XRAY,XRAY,S,CBOE,34
2026/07,XRN,XRN,S,CBOE,0
2026/07,XRP,XRP,S,CBOE,14
2026/07,2XRPC,XRPC,S,CBOE,666
2026/07,XRPC,XRPC,S,CBOE,5
2026/07,XRPI,XRPI,S,CBOE,7
2026/07,XRPR,XRPR,S,CBOE,2
2026/07,XRPT,XRPT,S,CBOE,9
2026/07,XRPZ,XRPZ,S,CBOE,14
2026/07,XRT,XRT,S,CBOE,259
2026/07,1XRX1,XRX,S,CBOE,655
2026/07,XRX,XRX,S,CBOE,31
2026/07,XRX1,XRX,S,CBOE,1
2026/07,XSD,XSD,S,CBOE,11
2026/07,XSHD,XSHD,S,CBOE,0
2026/07,XSOE,XSOE,S,CBOE,0
2026/07,4XSP,XSP,I,CBOE,193
2026/07,XSP,XSP,I,CBOE,72369
2026/07,XSPBW,XSPBX,I,CBOE,1
2026/07,XSW,XSW,S,CBOE,1
2026/07,XT,XT,S,CBOE,0
2026/07,XTL,XTL,S,CBOE,2
2026/07,XTN,XTN,S,CBOE,3
2026/07,XXI,XXI,S,CBOE,2
2026/07,XXRP,XXRP,S,CBOE,4
2026/07,XXRP1,XXRP,S,CBOE,15
2026/07,XYL,XYL,S,CBOE,6
2026/07,XYLD,XYLD,S,CBOE,0
2026/07,XYLG,XYLG,S,CBOE,0
